,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,BRITANNIA,CIPLA,DIVISLAB,DRREDDY,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
64,224.35,863.3,424.65,2395.2,6947.55,890.1500000000001,334.50000000000006,2707.2,504.95,995.1499999999999,3001.45,341.4,3912.6000000000004,838.75,1061.5,2991.25,88.95,871.7,1102.05,222.55,325.9,410.70000000000005,955.4,1200.7,1292.7,668.0,1211.85,1220.35,126.2,206.1,139.7,1033.75,183.85,809.55,2481.9,376.7,328.55,453.0,348.1,458.0,3188.6,558.2
65,216.8,858.25,426.65,2378.45,6982.600000000002,885.0500000000001,331.25,2701.15,506.3999999999999,1013.9000000000001,3035.75,341.05,3909.9,828.45,1055.5,2968.0,87.3,859.9999999999999,1070.85,220.3,319.45,411.15,939.6000000000001,1181.5,1277.3,662.5,1182.9,1212.65,126.55,207.75,140.2,1037.25,181.95,811.7,2470.8,375.2,323.7,444.45000000000005,339.3,462.75,3137.45,551.8
66,219.24999999999997,851.55,421.6,2389.45,7133.500000000001,899.65,334.6000000000001,2686.8,504.45,1013.45,3039.15,347.35,3982.55,833.1000000000001,1059.35,2915.7,87.7,850.4,1079.55,221.25,321.2,412.65,937.0000000000001,1165.75,1273.4,665.35,1192.25,1232.25,131.55,206.15,140.9,1036.35,183.1,811.75,2432.05,371.45,322.09999999999997,455.85,335.85,460.0,3158.85,549.55
67,229.05,860.0,429.8,2433.85,7193.200000000001,917.2000000000002,348.25000000000006,2656.95,502.1499999999999,1020.0999999999999,3029.25,351.95,4006.95,839.2999999999998,1070.95,2976.55,92.2,864.3000000000001,1079.8,224.7,327.25,416.0,960.8,1183.9,1299.75,671.3,1213.35,1236.0,134.6,207.6,142.25,1040.3,188.25,817.3,2506.65,386.65,331.15000000000003,469.6,344.55,475.85,3152.2,565.75
68,233.6,866.9,434.05,2459.7,7335.500000000002,920.85,350.1,2705.75,501.95,1021.9,3082.75,366.35,4041.95,839.6500000000001,1063.0,3051.45,92.0,872.4999999999999,1090.5,228.75,322.4,414.95,968.9499999999999,1182.2,1297.7,677.35,1222.4,1239.95,135.5,211.35,143.15,1047.4,187.8,823.5999999999999,2518.15,395.8,324.5,464.45,350.4,493.65,3166.4,569.55
69,233.55,874.35,440.5,2582.5,7430.4000000000015,925.65,351.24999999999994,2761.1,511.9,1023.05,3099.5,369.55,4073.55,837.55,1081.75,3148.05,96.3,897.7,1114.95,240.65,331.25,416.40000000000003,986.4,1172.7,1313.55,692.35,1234.9,1332.45,137.15,213.35,145.0,1066.05,191.9,833.05,2526.2,408.75,332.85,471.4,352.85,503.80000000000007,3273.6999999999994,584.9
70,231.3,885.2,445.25,2544.45,7313.899999999999,969.8999999999999,359.4,2850.6500000000005,524.1,1039.05,3091.05,359.45,4090.65,853.3,1087.8,3054.4999999999995,97.05,899.1499999999999,1132.4,237.15,335.4,429.1000000000001,988.2999999999998,1238.7,1334.25,683.35,1253.0,1340.65,139.5,207.55,145.95,1064.75,186.75,837.8,2519.75,407.35,335.55,476.7,361.8,507.25,3405.65,588.6
71,233.49999999999997,885.8,459.1,2532.8,7213.4,954.25,356.65,2845.3,527.2,1048.55,3108.75,367.65,4093.05,841.1999999999999,1097.85,3039.1,101.8,904.0999999999999,1140.0,238.05000000000004,335.5,423.6000000000001,983.85,1243.6,1361.6,687.15,1265.95,1326.05,141.3,209.85,148.0,1037.3,187.3,828.55,2450.35,404.1,357.45000000000005,483.55,373.8,504.4,3366.55,601.25
72,229.35,889.15,467.95,2496.45,6986.5,970.7500000000001,357.25,2787.85,532.0,1091.05,3131.2,369.4,4002.5,846.2499999999999,1091.15,2986.3000000000006,101.8,904.05,1150.1,253.05,329.95,424.95000000000005,972.1,1226.3,1349.6,686.7,1251.95,1308.6500000000003,141.15,212.95,146.15,1041.15,194.35,832.9,2424.4,411.5,354.55,476.35,369.3500000000001,514.2,3264.0,558.85
73,230.1,871.55,475.85,2522.15,6971.15,965.8999999999999,353.1,2822.6,531.35,1069.45,3141.95,366.7,4013.0,845.1500000000001,1092.15,2997.05,101.1,884.2,1131.9,252.0,325.8,428.5,981.5000000000001,1211.25,1343.3,676.1,1265.1,1326.0,143.65,216.10000000000002,146.05,1038.95,200.15,820.2000000000002,2417.05,417.0,353.65,479.9,371.65,523.3,3271.1000000000004,557.95
74,231.8,861.75,469.9,2543.75,6853.850000000002,978.3,358.95,2817.1,526.5,1059.95,3116.15,360.15,4038.7,845.0999999999999,1093.25,2961.8,98.4,884.1499999999999,1112.0,252.94999999999996,320.95,428.9500000000001,982.3499999999999,1215.85,1345.2,680.45,1265.5,1326.5,140.35,212.30000000000004,143.8,1016.8999999999999,197.05,808.85,2451.25,412.2,347.45,472.0,373.6,524.6,3276.1999999999994,552.45
75,229.1,876.9,480.2,2548.1,7004.350000000002,975.8,360.4,2837.3,540.5,1058.45,3120.25,363.0,4087.3,849.8,1113.85,2931.85,103.15,885.75,1127.3,254.05,327.4,434.15000000000003,1021.4,1232.15,1367.95,700.85,1280.9999999999998,1353.8499999999997,140.2,214.30000000000004,145.15,1016.9499999999999,200.95,814.4,2489.8,419.05,358.6,475.5,371.85,510.55,3266.05,554.45
76,241.25,889.85,465.5,2548.25,6945.65,982.35,373.05,2861.4000000000005,540.2,1042.25,3130.75,373.2,4131.4,837.55,1124.2,2949.9,101.75,892.2,1121.5,244.59999999999997,333.55,437.15,1040.0,1240.15,1362.6,712.4999999999999,1276.45,1384.75,140.7,221.8,144.35,1019.4,196.15,813.95,2511.1,418.55,356.75,479.25,371.5,514.95,3191.8,560.0
77,235.45,873.1,468.05,2487.5,6967.100000000001,962.7500000000001,372.7,2825.55,528.25,1050.15,3083.35,363.2,4117.7,799.9,1113.95,2899.65,96.9,876.2499999999999,1085.55,240.1,322.9,423.99999999999994,1035.0,1209.15,1368.45,701.45,1259.55,1344.5,137.15,216.85000000000002,141.85,996.7,192.05,801.95,2527.75,411.35,347.6,480.15000000000003,369.55,516.95,3169.25,553.1
78,238.2,866.25,472.4,2491.95,6829.1,978.0,363.59999999999997,2862.6,537.0,1051.1,3088.7,360.35,4086.75,750.3,1132.35,2897.4,96.35,867.8999999999999,1088.45,236.94999999999996,324.95,433.25000000000006,1048.85,1208.1,1373.2,717.15,1254.6,1330.95,139.3,217.25000000000003,143.4,982.7,189.0,811.3000000000001,2535.5,408.35,351.1,486.15,355.9,537.9,3161.45,554.35
79,232.95,864.8,471.8,2477.95,7053.75,969.5500000000001,357.8,2858.4,540.65,1055.8,3011.8,367.6,4070.75,742.2,1117.65,2904.35,98.65,863.95,1091.9,226.75,321.15,426.25000000000006,1045.05,1201.05,1364.8,718.2,1250.75,1336.55,138.55,217.75000000000003,142.85,986.95,186.0,811.8,2526.7,407.7,346.95,477.19999999999993,367.65,594.9,3176.0999999999995,548.5
80,235.5,872.0,470.55,2462.85,6985.5,953.8999999999999,368.35,2847.1,536.85,1040.15,2959.35,364.3,4142.45,728.4,1118.0,2885.4500000000003,96.9,851.0,1099.6,221.1,316.05,419.7,1037.8,1177.8,1356.8,707.45,1251.4,1325.85,136.55,215.30000000000004,145.2,975.8000000000001,184.05,798.25,2478.1,409.65,348.90000000000003,467.2,360.09999999999997,579.45,3215.0,543.85
81,208.25,873.6,462.45,2460.3,6954.200000000001,947.05,361.45,2817.75,533.2,1051.0,2933.3,365.95,4144.2,737.1,1127.35,2894.45,91.15,853.4,1129.9,214.45000000000002,312.65,412.75000000000006,1042.0,1188.85,1321.7,712.6500000000001,1246.8,1321.0,138.8,210.65000000000003,142.75,978.1000000000001,179.95,804.2000000000002,2478.0,381.8,328.75,466.95,360.05,579.1,3183.65,540.0
82,198.0,867.05,461.05,2453.3,7155.5,938.7999999999998,354.4,2821.4499999999994,541.8,1044.0,2929.55,365.75,4115.25,732.9,1132.3,2893.75,90.45,850.15,1162.65,214.65,317.65,410.15000000000003,1037.55,1192.45,1319.9,709.1499999999999,1273.85,1320.85,139.7,210.5,143.25,975.25,180.35,810.45,2470.3,391.15,331.8,479.35,359.2,592.45,3118.9999999999995,543.1
83,194.55,889.05,461.45,2435.2,7264.45,939.2000000000002,359.1,2817.3,537.35,1022.2,2866.3,383.85,4112.05,722.6,1119.65,2890.3,91.9,853.4,1167.8,218.60000000000002,317.7,416.0,1042.2,1181.5,1320.1,702.95,1260.45,1330.8,140.0,208.45,142.45,968.95,184.35,804.4,2473.4,398.7,329.3,473.05,365.44999999999993,592.9,3099.8999999999996,533.1
84,196.75,906.6,477.1,2527.15,7378.65,937.0000000000001,366.8,2813.75,536.55,1050.05,2840.05,385.95,4134.15,721.4,1141.4,2943.65,91.7,845.5,1203.6,225.3,324.8,419.4,1054.9,1199.05,1326.15,713.85,1294.55,1349.6,143.2,211.6,143.5,983.0999999999999,188.7,805.3,2512.55,403.35,328.7,478.6,365.5,587.2,3165.75,539.0
85,194.55,898.35,487.95,2530.05,7412.3,927.3499999999999,368.85,2820.9,537.05,1071.2,2924.45,391.5,4215.8,718.8,1144.9,2957.8,89.85,862.4500000000002,1218.55,225.50000000000003,323.5,413.7,1054.7,1212.8,1287.8,722.85,1320.05,1349.9,140.65,207.9,141.85,982.55,189.5,802.15,2522.9,388.95,328.05,482.7,371.85,588.6,3165.75,538.65
86,193.0,907.85,498.2,2517.25,7482.850000000002,919.55,358.9,2847.45,536.6,1064.95,2868.7,387.0,4264.5,708.75,1138.8,2961.55,91.6,862.5499999999998,1203.8,223.95,318.0,409.7000000000001,1053.75,1201.85,1291.35,731.55,1327.75,1348.2,141.5,205.25,141.45,975.4,185.0,796.3,2518.3,379.85,329.8,473.9,372.0,593.55,3199.1,537.8
87,195.14999999999998,928.8,492.55,2549.05,7670.15,926.4499999999999,362.09999999999997,2936.45,536.3,1064.05,2971.45,387.85,4258.9,714.7,1149.1,2951.0,93.4,853.0,1195.85,231.79999999999998,318.2,414.80000000000007,1066.1,1210.0,1282.7,726.7500000000001,1316.1,1334.4,141.45,206.3,143.9,992.8,188.5,803.55,2566.2,387.05,330.6000000000001,481.2,374.0,599.35,3227.6,542.3
88,188.55,943.65,490.65,2517.7,7626.15,927.8000000000001,354.9,2954.0,531.7,1078.6,2917.2,379.6,4251.75,723.15,1140.9,2912.6,89.3,831.8,1166.0,226.5,319.35,414.40000000000003,1065.2,1207.25,1268.7,708.25,1286.5,1312.75,141.0,203.75000000000003,144.75,978.15,184.85,795.05,2523.4,389.95,322.6499999999999,479.8,364.7,583.75,3151.6499999999996,539.65
89,185.8,952.65,486.45,2512.1,7771.100000000002,922.7,353.44999999999993,2935.5500000000006,521.8,1057.25,3002.4,377.35,4267.55,718.95,1162.8,2900.6000000000004,89.8,846.25,1186.45,223.75,329.4,409.5,1080.8,1215.0,1295.6,718.25,1283.2500000000002,1316.3,140.1,202.60000000000002,144.45,975.95,176.8,797.85,2551.15,392.7,326.4,486.95,364.85,584.85,3171.7,540.8
90,183.25,969.65,503.35,2506.55,7758.4000000000015,945.3,351.2,3005.6500000000005,523.75,1090.15,3017.75,383.9,4282.45,732.3,1153.45,2932.4500000000003,89.1,834.05,1217.85,225.95,330.5,407.6500000000001,1084.45,1214.25,1290.0,708.9,1291.1,1341.9500000000003,137.0,210.25,144.9,969.1500000000001,176.85,799.9,2570.2,389.7,327.15,483.8,364.75,580.2,3252.75,540.15
91,183.2,963.25,501.1,2461.7,7742.550000000001,933.1000000000001,351.24999999999994,2971.6,524.55,1070.65,3025.3,382.35,4265.65,742.25,1140.65,2878.45,89.15,825.5,1208.2,226.44999999999996,332.7,406.6,1083.0,1209.85,1309.3,708.9,1309.85,1326.0,136.1,214.25000000000003,143.05,970.5499999999998,179.95,795.3000000000001,2551.1,384.85,329.05,484.75,365.25,570.4,3223.5999999999995,539.55
92,171.55,956.8,490.5,2435.45,7738.2,943.25,344.8,2995.95,512.7,1056.25,3025.6,372.4,4252.25,730.1,1139.3,2891.2999999999997,87.05,815.1,1175.85,225.54999999999998,324.85,411.95000000000005,1072.1,1205.75,1320.2,706.05,1266.1,1311.05,135.35,210.05000000000004,144.4,951.2,172.7,792.5,2556.95,386.9,326.25,484.0,363.95,561.05,3189.5,542.95
93,177.95,956.0,490.6,2453.0,7770.500000000001,920.5,341.95,2930.6999999999994,507.09999999999997,1043.25,3033.8,371.55,4206.75,736.65,1140.9,2896.7,86.95,812.4,1179.55,220.09999999999997,330.35,409.5,1070.45,1201.6,1305.0,702.15,1255.1,1293.1,136.9,213.1,144.8,934.1999999999999,171.35,791.35,2529.3,384.45,322.6499999999999,475.85,366.05,576.3,3134.0,543.4
94,181.1,946.6,486.5,2421.8,7653.700000000002,921.9000000000001,345.85,2682.5,497.3999999999999,1034.7,3029.8,370.75,4211.15,733.55,1136.75,2887.55,86.9,819.6,1160.25,221.1,346.85,404.4,1056.3,1188.0,1318.55,703.15,1241.2,1284.95,135.7,208.15,148.15,930.0,168.4,784.5499999999998,2491.45,381.75,313.54999999999995,476.45,362.6,570.7,3122.4,539.85
95,180.85000000000002,956.25,488.95,2379.4,7625.550000000001,895.95,345.15,2654.0500000000006,494.05,1030.25,3025.15,370.9,4290.35,739.25,1139.95,2899.4,86.3,823.1,1172.75,224.55,348.05,396.8500000000001,1043.65,1187.75,1320.15,698.4,1242.15,1294.8,138.5,206.65,146.7,940.45,169.5,772.3,2467.7,389.1,317.7,480.25,362.6,568.25,3174.4499999999994,537.65
96,182.85,982.25,502.15,2475.3,7337.25,917.4,351.65000000000003,2751.4500000000003,469.8,1040.05,3051.55,381.55,4343.45,749.35,1173.3,2927.25,88.75,840.1,1207.05,235.0,356.05,403.15000000000003,1096.15,1208.65,1300.35,712.75,1291.6,1311.7499999999998,141.85,210.15,149.7,951.2,175.1,785.4499999999999,2526.45,397.0,324.6,528.5,364.55,588.35,3209.45,546.1
97,184.80000000000004,991.85,519.0,2505.15,7458.350000000001,926.8000000000001,352.85,2744.4,467.95,1041.5,3090.7,380.2,4331.0,740.9,1183.25,2962.2,90.3,850.35,1228.25,241.15,362.45,402.15000000000003,1103.9,1234.15,1318.95,730.2,1474.15,1339.1000000000001,141.2,216.05000000000004,150.6,946.8499999999999,184.15,779.35,2548.7,399.25,325.2,542.3,361.9,592.95,3213.6499999999996,544.95
98,191.7,998.25,512.4,2563.7,7667.9,1012.0,351.24999999999994,2719.3,473.45,1084.65,3116.05,379.3,4361.25,757.6,1186.8,3002.4999999999995,91.9,861.2000000000002,1255.55,243.15,359.3,412.95,1104.1,1247.5,1375.65,742.5500000000001,1474.9,1333.7,140.1,213.00000000000003,150.85,974.7000000000002,195.9,824.95,2572.65,403.9,329.6,535.9,360.45,595.4,3248.3000000000006,545.4
99,190.24999999999997,984.9,513.7,2607.15,7643.450000000001,999.45,355.9,2746.05,473.55,1110.15,3170.25,379.85,4351.75,747.55,1179.75,3097.5,102.95,854.35,1233.95,244.49999999999997,356.5,403.0,1100.3,1267.6,1371.95,742.6,1487.1,1330.85,143.6,213.45,151.75,968.7,198.85,812.1,2636.4,421.25,322.35,543.55,363.55,591.75,3212.2,550.15
100,192.15,984.85,515.2,2618.35,7588.8,980.5,351.4,2706.2,472.65,1099.45,3183.1,370.45,4356.95,739.8,1181.9,3098.8999999999996,105.25,848.2,1237.7,244.65,351.05,416.1000000000001,1102.85,1248.65,1389.15,746.55,1473.55,1322.3,143.15,210.75,150.0,957.85,204.95,762.75,2569.4,459.65,334.35,540.35,360.49999999999994,595.5,3226.7,545.45
101,202.3,1021.7,511.95,2603.8,7642.4000000000015,987.1,363.25,2765.1,464.9,1125.75,3183.15,372.5,4356.0,734.55,1175.15,3089.0999999999995,103.1,855.15,1243.25,240.05,361.4,420.6,1103.75,1258.2,1374.8,745.35,1465.05,1333.7499999999998,144.6,210.65000000000003,148.9,953.6,198.25,754.55,2633.55,449.2,332.15,540.0,359.25,591.35,3228.25,554.5
102,205.2,1024.05,524.35,2594.95,7964.550000000001,1003.1,366.19999999999993,2799.5,468.1,1141.75,3177.05,375.7,4341.4,721.35,1174.95,3144.3,106.05,868.1999999999999,1260.55,241.35,358.0,420.1,1121.8,1261.55,1379.3,746.3,1477.25,1333.25,144.95,212.80000000000004,150.2,956.25,200.55,746.75,2650.15,453.45,340.65,546.15,358.05,604.95,3232.95,540.4
103,204.55,1025.3,542.65,2639.2,7899.550000000002,1012.5000000000001,358.15,2763.35,465.2,1140.75,3160.1,370.25,4318.75,721.9,1171.75,3146.2,105.55,884.85,1254.9,243.75000000000003,353.9,423.99999999999994,1123.95,1266.9,1370.25,769.2999999999998,1460.6,1354.1999999999998,147.6,211.85,150.4,959.65,196.6,737.35,2629.55,453.95,338.55,551.7,355.35,606.05,3189.2499999999995,540.8
104,203.7,1026.3,532.85,2630.0,7774.100000000001,994.25,348.75000000000006,2773.85,466.65,1142.05,3151.2,374.45,4318.65,724.6,1171.1,3113.25,106.85,879.35,1251.65,243.5,355.6,418.3,1121.75,1266.75,1369.45,765.2499999999999,1468.2,1369.6999999999998,147.1,210.80000000000004,149.25,954.7999999999998,198.9,724.4,2612.5,460.5,337.85,539.6,352.99999999999994,611.6,3227.2999999999997,535.1
105,206.5,1032.75,534.4,2640.75,7687.250000000001,976.25,349.15,2795.15,468.35,1148.25,3155.95,374.45,4326.95,726.7,1173.7,3129.7,109.5,897.05,1251.3,254.1,362.75,418.85,1109.9,1257.4,1377.15,772.05,1487.9,1377.95,148.45,212.95,149.9,955.05,210.15,738.8,2631.15,463.05,342.6,536.3,360.6,600.1,3334.95,539.85
106,203.4,1018.05,539.0,2632.35,7747.950000000001,980.15,352.6499999999999,2770.4,472.15,1137.5,3137.95,374.7,4332.1,743.5,1162.6,3170.1,109.35,897.2,1262.5,257.65,362.8,415.09999999999997,1113.6,1238.1,1395.1,759.3499999999999,1511.2,1386.3,148.15,215.75000000000003,152.55,954.1,210.7,738.0,2613.1,466.15,341.5,535.65,362.05,599.1,3371.35,544.6
107,201.9,998.8,542.6,2592.35,7718.950000000002,997.45,351.24999999999994,2761.25,479.1,1113.5,3070.95,375.95,4304.75,753.05,1159.4,3086.6999999999994,110.90000000000002,876.45,1237.5,254.55,354.1,415.40000000000003,1122.0,1185.5,1416.45,752.75,1491.45,1373.4,151.05,220.65,152.8,971.15,209.95,742.6999999999999,2577.25,467.15,342.05,534.45,364.65000000000003,590.4,3379.7,544.8
108,202.74999999999997,992.05,541.05,2579.95,7595.650000000001,986.8499999999999,351.1,2729.25,476.45,1123.3,3065.8,368.95,4311.2,751.05,1161.35,3069.5,115.30000000000001,874.6500000000001,1230.4,252.6,350.7,410.05000000000007,1109.9,1180.6,1418.7,750.7,1487.7,1375.8499999999997,151.5,218.20000000000002,154.4,976.7,205.95,741.4,2555.75,456.95,334.4,537.55,362.0,580.0,3384.65,545.35
109,202.6,994.9,531.15,2583.75,7500.600000000001,1008.6499999999999,342.4,2678.2,468.7,1122.0,3088.25,371.45,4311.9,753.65,1152.9,3036.45,114.7,874.2,1205.35,243.75000000000003,349.9,416.1000000000001,1108.45,1180.9,1400.25,755.9,1466.15,1357.35,148.75,213.25000000000003,151.8,981.1,201.8,746.45,2547.0,444.25,323.1,534.1,364.2,586.9,3397.9,541.2
110,208.6,986.5,529.65,2560.75,7491.9000000000015,991.15,342.65,2681.1499999999996,482.69999999999993,1115.05,3097.3,373.1,4271.7,752.4,1151.85,3005.8,115.6,865.6999999999999,1198.2,244.95,353.3,414.05000000000007,1116.75,1175.0,1406.15,752.1000000000001,1460.55,1355.6,148.25,212.80000000000004,150.55,976.25,207.7,753.7,2534.85,448.4,324.95,533.3,367.05,582.4,3321.9,543.1
111,207.0,998.4,528.8,2603.55,7651.2,1011.0,351.9,2682.6,490.05000000000007,1123.25,3086.75,377.25,4315.6,755.2,1169.55,3064.0,115.75,874.6500000000001,1205.15,247.95000000000002,359.55,417.4,1123.55,1189.95,1400.15,765.55,1513.8,1355.5500000000002,154.15,213.7,154.4,984.6000000000001,216.05,751.6,2556.85,452.1,330.25,540.9,366.85,584.9,3363.7500000000005,547.05
112,208.50000000000003,1006.55,523.45,2567.1,7596.250000000002,1011.5000000000001,346.5,2686.9,486.65000000000003,1107.55,3048.25,382.35,4289.45,751.7,1162.15,3020.7499999999995,119.05,879.4499999999999,1200.95,239.05,354.9,415.60000000000014,1100.25,1186.0,1407.25,754.4500000000002,1494.2,1343.95,151.8,211.7,154.6,976.3,216.0,754.6,2558.3,454.35,330.5,533.1,371.5,568.45,3281.8500000000004,549.9
113,207.69999999999996,999.6,526.9,2581.4,7530.15,1004.9499999999999,357.0,2639.6,486.45,1113.15,3002.95,387.25,4326.4,753.65,1170.0,3030.4,118.79999999999998,881.35,1227.3,238.45,359.85,413.15,1099.2,1179.5,1395.05,751.1000000000001,1480.25,1344.0,152.3,210.75,157.05,974.9,213.45,743.2,2602.6,464.4,325.45,535.25,376.35,567.15,3303.05,552.05
114,206.8,991.5,522.45,2617.9,7539.850000000001,1004.8,364.49999999999994,2622.2,488.25,1123.05,3056.95,386.05,4320.85,770.65,1172.05,3045.65,121.05,879.4,1227.55,238.1,358.05,410.5,1103.55,1208.75,1402.25,751.9499999999999,1507.05,1350.85,154.45,213.85000000000002,156.65,990.2,215.9,739.85,2659.3,482.05,336.25,544.3,376.6,569.05,3369.5499999999997,557.05
115,203.25,982.05,517.4,2636.25,7606.050000000002,1008.5499999999998,362.2,2564.85,483.4,1117.2,3049.05,382.55,4308.5,770.1,1166.65,3053.05,123.50000000000001,870.25,1238.15,237.85,358.5,412.7,1090.65,1206.1,1400.7,746.7500000000001,1494.8,1366.8499999999997,151.8,217.55,156.0,987.1,214.0,736.3,2651.2,484.9,334.05,535.0,375.45,561.55,3357.5999999999995,561.0
116,207.35,985.45,516.2,2632.15,7599.050000000001,1009.35,363.05,2613.6999999999994,482.45,1108.35,3105.1,374.8,4276.9,770.45,1171.5,3074.6,122.19999999999999,859.25,1238.35,239.0,354.7,415.40000000000003,1090.9,1199.5,1391.3,739.3500000000001,1491.55,1359.5,152.6,218.35000000000002,155.6,980.4999999999999,212.9,740.05,2667.65,472.7,332.45,532.75,379.3,556.0,3311.2,563.15
117,207.14999999999998,984.1,526.4,2652.0,7696.9000000000015,1023.85,364.79999999999995,2625.45,475.75,1102.75,3171.55,375.55,4299.7,769.8,1190.1,3063.4,123.9,869.35,1245.5,240.90000000000003,360.25,421.80000000000007,1103.3,1211.6,1401.35,747.2500000000001,1498.6,1374.75,149.1,218.50000000000003,156.65,980.45,217.55,752.6,2645.35,487.94999999999993,333.95,531.35,388.15,542.05,3337.95,563.7
118,201.9,989.55,510.5,2678.8,7588.100000000001,1013.45,355.85,2632.95,476.55,1100.0,3153.25,377.15,4291.2,741.85,1161.9,3058.75,117.30000000000001,859.1,1222.75,230.95,354.1,419.05,1095.8,1194.55,1383.2,733.9,1430.6,1388.9,149.2,209.4,155.8,951.4500000000002,211.25,754.75,2573.95,449.4,312.65,507.05,390.45,540.2,3289.95,555.15
119,203.85,974.3,514.45,2648.45,7695.600000000001,1038.2,351.15000000000003,2683.3,489.04999999999995,1098.05,3246.6,379.95,4368.5,735.05,1159.95,3052.0,119.8,858.85,1214.6,232.69999999999996,358.95,421.05000000000007,1079.8,1166.2,1386.0,739.4,1466.75,1391.8,149.2,210.15,154.0,955.6500000000001,217.15,773.75,2495.85,448.95,310.5,504.65000000000003,391.5,545.0,3396.0000000000005,548.0
120,202.9,980.2,514.0,2624.4,7696.65,1051.7,357.1,2748.15,497.35,1107.2,3273.05,376.9,4459.0,713.2,1166.95,3020.3999999999996,118.05000000000001,887.75,1228.9,233.15000000000003,368.5,434.9500000000001,1084.7,1159.15,1426.5,743.3,1474.05,1408.6,148.0,211.35,155.45,957.8,215.9,765.1,2463.95,440.4,311.5,501.0,389.9,546.15,3400.8,542.4
121,203.05000000000004,994.2,517.85,2645.85,7685.800000000001,1054.35,356.2,2771.4,502.45,1110.65,3274.7,385.25,4473.65,728.45,1168.3,3156.5499999999997,119.95000000000002,883.7999999999998,1248.55,236.65000000000003,366.3,441.3500000000001,1101.3,1176.85,1444.6,752.8000000000001,1483.2,1417.75,152.1,214.75000000000003,159.25,966.9,217.2,770.3,2502.9,447.25,313.6,504.95,396.5,549.65,3395.2499999999995,554.55
122,206.85,1003.3,533.5,2689.95,7996.7,1072.15,366.8,2758.95,501.0,1109.65,3381.7,385.15,4665.65,730.45,1176.45,3178.2500000000005,122.85000000000001,898.55,1253.6,240.55,368.4,441.0,1111.6,1170.8,1464.35,763.3500000000001,1496.5,1429.9500000000003,156.3,216.30000000000004,163.1,969.1500000000001,218.8,763.1,2553.1,459.25,321.95,505.75,406.25,550.1,3411.0,557.95
123,204.3,1002.5,542.9,2671.25,8167.200000000002,1091.95,368.35,2808.3,508.6000000000001,1133.6,3484.1,395.35,4643.25,731.7,1174.5,3186.05,124.75,897.6,1242.35,240.34999999999997,252.34999999999997,474.3,1123.35,1172.4,1463.3,753.4,1542.65,1463.1,156.75,225.0,165.15,973.45,219.6,763.35,2500.85,457.9,328.1,511.4,405.85,560.5,3424.1,558.9
124,213.25,1000.4,543.85,2652.8,8204.35,1106.15,373.3500000000001,2840.9,510.19999999999993,1144.4,3435.0,396.8,4579.9,748.35,1172.8,3159.8,125.95,893.0500000000001,1256.25,248.15,244.90000000000003,480.8,1107.6,1183.95,1473.6,743.95,1568.1,1465.4,155.95,232.05000000000004,165.4,986.6999999999999,223.00000000000003,770.8,2494.2,469.5,331.24999999999994,519.1,405.25,555.9,3409.15,561.7
125,214.55,985.1,539.7,2612.15,8170.000000000001,1097.95,365.8999999999999,2836.2500000000005,506.99999999999994,1139.1,3450.55,386.55,4537.85,738.4,1165.6,3111.1,123.65,890.2,1260.7,245.10000000000002,243.55,477.3000000000001,1107.1,1175.45,1481.25,740.4,1576.1,1459.7,152.6,230.75000000000003,161.25,993.1,223.5,774.5,2485.3,460.9,333.65,515.25,401.9,546.3,3375.15,564.95
